year,language,conspect1,conspect2,conspect3,genre_1,genre_1_count,genre_2,genre_2_count,genre_3,genre_3_count,genre_4,genre_4_count,genre_5,genre_5_count
1997,slo,5,2,8,sborníky konferencí,1,,0,,0,,0,,0
1997,slo,5,2,,sborníky konferencí,1,,0,,0,,0,,0
1997,slo,5,3,7,přednášky,1,sborníky,1,,0,,0,,0
1997,slo,5,3,,přednášky,1,sborníky,1,,0,,0,,0
1997,slo,5,4,3,sborníky konferencí,1,,0,,0,,0,,0
1997,slo,5,4,4,studie,1,sborníky,1,,0,,0,,0
1997,slo,5,4,,sborníky,2,referáty,1,studie,1,sborníky konferencí,1,,0
1997,slo,5,5,6,referáty,1,sborníky,1,sborníky konferencí,1,,0,,0
1997,slo,5,5,,sborníky konferencí,2,referáty,1,sborníky,1,abstrakta,1,,0
1997,slo,5,7,7,abstrakta,2,sborníky,1,referáty,1,sborníky konferencí,1,,0
1997,slo,5,7,,abstrakta,2,sborníky,1,referáty,1,sborníky konferencí,1,,0
1997,slo,5,9,,sborníky,1,,0,,0,,0,,0
1997,slo,5,,,sborníky,7,sborníky konferencí,7,referáty,4,abstrakta,3,studie,1
1997,slo,6,1,5,rozhovory,1,,0,,0,,0,,0
1997,slo,6,1,6,sborníky,4,sborníky konferencí,3,referáty,3,učebnice,1,abstrakta,1
1997,slo,6,1,8,odborné časopisy,1,,0,,0,,0,,0
1997,slo,6,1,,sborníky,4,sborníky konferencí,3,referáty,3,učebnice,1,odborné časopisy,1
1997,slo,6,2,0,referáty,2,sborníky konferencí,2,sborníky,1,,0,,0
1997,slo,6,2,1,sborníky konferencí,4,sborníky,2,referáty,2,příručky,1,abstrakta,1
1997,slo,6,2,2,sborníky konferencí,4,referáty,2,,0,,0,,0
1997,slo,6,2,4,sborníky,1,referáty,1,,0,,0,,0
1997,slo,6,2,5,sborníky konferencí,1,,0,,0,,0,,0
1997,slo,6,2,8,sborníky konferencí,3,,0,,0,,0,,0
1997,slo,6,2,9,katalogy,1,ročenky,1,,0,,0,,0
1997,slo,6,2,,sborníky konferencí,15,referáty,7,sborníky,4,ročenky,2,katalogy,1
1997,slo,6,3,0,referáty,1,sborníky,1,,0,,0,,0
1997,slo,6,3,1,sborníky konferencí,4,abstrakta,1,sborníky,1,,0,,0
1997,slo,6,3,3,sborníky konferencí,2,,0,,0,,0,,0
1997,slo,6,3,6,příručky,2,sborníky konferencí,1,abstrakta,1,sborníky,1,referáty,1
1997,slo,6,3,7,sborníky konferencí,1,,0,,0,,0,,0
1997,slo,6,3,9,referáty,1,sborníky,1,,0,,0,,0
1997,slo,6,3,,sborníky konferencí,10,sborníky,4,referáty,3,abstrakta,2,příručky,2
1997,slo,6,5,6,sborníky konferencí,1,,0,,0,,0,,0
1997,slo,6,5,7,sborníky,1,učebnice vysokých škol,1,,0,,0,,0
1997,slo,6,5,8,sborníky,4,,0,,0,,0,,0
1997,slo,6,5,,sborníky,5,učebnice vysokých škol,1,sborníky konferencí,1,,0,,0
1997,slo,6,6,3,sborníky konferencí,1,,0,,0,,0,,0
1997,slo,6,6,9,sborníky konferencí,1,,0,,0,,0,,0
1997,slo,6,6,,sborníky konferencí,2,sborníky,1,abstrakta,1,,0,,0
1997,slo,6,8,1,abstrakta,1,sborníky konferencí,1,přednášky,1,,0,,0
1997,slo,6,8,,abstrakta,1,sborníky konferencí,1,přednášky,1,,0,,0
1997,slo,6,9,1,sborníky konferencí,1,,0,,0,,0,,0
1997,slo,6,9,7,sborníky konferencí,1,,0,,0,,0,,0
1997,slo,6,9,,sborníky konferencí,2,,0,,0,,0,,0
1997,slo,6,,,sborníky konferencí,34,sborníky,18,referáty,13,abstrakta,6,příručky,3
1997,slo,7,2,7,katalogy výstav,2,monografie,1,katalogy,1,,0,,0
1997,slo,7,2,,katalogy výstav,2,monografie,1,katalogy,1,sborníky konferencí,1,,0
1997,slo,7,8,5,sborníky konferencí,1,,0,,0,,0,,0
1997,slo,7,8,,sborníky konferencí,1,,0,,0,,0,,0
1997,slo,7,9,6,sborníky konferencí,4,referáty,2,,0,,0,,0
1997,slo,7,9,,sborníky konferencí,4,referáty,2,,0,,0,,0
1997,slo,7,,,sborníky konferencí,6,katalogy výstav,2,referáty,2,monografie,1,katalogy,1
1997,slo,8,0,,sborníky konferencí,1,,0,,0,,0,,0
1997,slo,8,1,1,sborníky,1,ročenky,1,příručky,1,,0,,0
1997,slo,8,1,,sborníky,1,ročenky,1,příručky,1,,0,,0
1997,slo,8,2,0,sborníky,1,,0,,0,,0,,0
1997,slo,8,2,1,publikace pro děti,7,sborníky,4,pohádky,3,poezie,1,říkadla,1
1997,slo,8,2,,publikace pro děti,7,sborníky,6,pohádky,3,sborníky konferencí,2,poezie,1
1997,slo,8,,,sborníky,7,publikace pro děti,7,pohádky,3,sborníky konferencí,3,ročenky,1
1997,slo,9,0,2,sborníky,1,,0,,0,,0,,0
1997,slo,9,0,,sborníky,1,,0,,0,,0,,0
1997,slo,9,1,3,přehledy,1,fotografické publikace,1,,0,,0,,0
1997,slo,9,1,,přehledy,1,fotografické publikace,1,,0,,0,,0
1997,slo,9,2,9,sborníky,1,úvahy,1,pojednání,1,adresáře,1,přehledy,1
1997,slo,9,2,,sborníky,1,úvahy,1,pojednání,1,adresáře,1,přehledy,1
1997,slo,9,3,0,sborníky,1,,0,,0,,0,,0
1997,slo,9,3,,sborníky,1,,0,,0,,0,,0
1997,slo,9,4,4,sborníky,3,vzpomínky,1,,0,,0,,0
1997,slo,9,4,,sborníky,3,vzpomínky,1,,0,,0,,0
1997,slo,9,,,sborníky,6,přehledy,2,úvahy,1,pojednání,1,vzpomínky,1
1997,spa,0,0,5,příručky,1,,0,,0,,0,,0
1997,spa,0,0,,příručky,1,,0,,0,,0,,0
1997,spa,0,6,9,průvodce,1,informační publikace,1,,0,,0,,0
1997,spa,0,6,,průvodce,1,informační publikace,1,,0,,0,,0
1997,spa,0,,,příručky,1,průvodce,1,informační publikace,1,,0,,0
1997,spa,2,7,5,publikace pro děti,1,příběhy,1,legendy,1,,0,,0
1997,spa,2,7,,publikace pro děti,1,příběhy,1,legendy,1,,0,,0
1997,spa,2,,,publikace pro děti,1,příběhy,1,legendy,1,,0,,0
1997,spa,6,3,0,webové dokumenty,1,,0,,0,,0,,0
1997,spa,6,3,,webové dokumenty,1,,0,,0,,0,,0
1997,spa,6,,,webové dokumenty,1,,0,,0,,0,,0
1997,spa,7,2,7,katalogy výstav,1,,0,,0,,0,,0
1997,spa,7,2,,fotografické publikace,1,průvodce,1,informační publikace,1,katalogy výstav,1,,0
1997,spa,7,,,fotografické publikace,1,průvodce,1,informační publikace,1,katalogy výstav,1,,0
1997,spa,8,1,1,příručky,2,učebnice vysokých škol,2,testy,1,,0,,0
1997,spa,8,1,,příručky,3,učebnice vysokých škol,2,dvojjazyčné překladové slovníky,1,obrazové slovníky,1,testy,1
1997,spa,8,2,1,učebnice vysokých škol,1,antologie,1,,0,,0,,0
1997,spa,8,2,,učebnice vysokých škol,1,antologie,1,,0,,0,,0
1997,spa,8,,,příručky,3,učebnice vysokých škol,3,dvojjazyčné překladové slovníky,1,obrazové slovníky,1,testy,1
1997,spa,9,1,3,informační publikace,2,fotografické publikace,2,příručky,1,učebnice středních škol,1,učebnice vysokých škol,1
1997,spa,9,1,,informační publikace,2,fotografické publikace,2,příručky,1,učebnice středních škol,1,učebnice vysokých škol,1
1997,spa,9,,,informační publikace,2,fotografické publikace,2,příručky,1,učebnice středních škol,1,učebnice vysokých škol,1
1997,ukr,0,0,5,příručky,1,,0,,0,,0,,0
1997,ukr,0,0,,příručky,1,,0,,0,,0,,0
1997,ukr,0,,,příručky,1,,0,,0,,0,,0
1997,ukr,3,2,3,sborníky konferencí,1,,0,,0,,0,,0
1997,ukr,3,2,,sborníky konferencí,1,,0,,0,,0,,0
1997,ukr,3,,,sborníky konferencí,1,,0,,0,,0,,0
1997,und,8,2,1,publikace pro děti,1,příběhy,1,,0,,0,,0
1997,und,8,2,,publikace pro děti,1,příběhy,1,,0,,0,,0
1997,und,8,,,publikace pro děti,1,příběhy,1,,0,,0,,0
1997,vie,8,1,1,učebnice vysokých škol,1,čítanky,1,,0,,0,,0
1997,vie,8,1,,učebnice vysokých škol,1,čítanky,1,,0,,0,,0
1997,vie,8,,,učebnice vysokých škol,1,čítanky,1,,0,,0,,0
1997,vie,9,1,3,učebnice vysokých škol,1,,0,,0,,0,,0
1997,vie,9,1,,učebnice vysokých škol,1,,0,,0,,0,,0
1997,vie,9,,,učebnice vysokých škol,1,,0,,0,,0,,0
1997,yid,7,2,,brožury,1,,0,,0,,0,,0
1997,yid,7,,,brožury,1,,0,,0,,0,,0
1998,all,0,0,3,informační publikace,7,učebnice vysokých škol,2,populárně-naučné publikace,1,studie,1,příručky,1
1998,all,0,0,4,příručky,143,učebnice vysokých škol,65,učebnice středních škol,12,webové dokumenty,8,sborníky konferencí,5
1998,all,0,0,5,učebnice vysokých škol,22,příručky,18,studie,8,sborníky konferencí,6,sborníky,3
1998,all,0,0,6,seznamy,2,příručky,2,normy,1,komentáře,1,sborníky,1
1998,all,0,0,7,učebnice vysokých škol,6,sborníky konferencí,1,sborníky,1,studie,1,učební texty,1
1998,all,0,0,,příručky,166,učebnice vysokých škol,98,populárně-naučné publikace,36,studie,15,učebnice středních škol,13
1998,all,0,1,,personální bibliografie,1,odborné bibliografie,1,katalogy,1,,0,,0
1998,all,0,2,1,sborníky,1,,0,,0,,0,,0
1998,all,0,2,3,sborníky,1,,0,,0,,0,,0
1998,all,0,2,5,příručky,6,sborníky,3,referáty,1,programy,1,elektronické zdroje,1
1998,all,0,2,6,statistiky,1,,0,,0,,0,,0
1998,all,0,2,7,webové dokumenty,7,informační publikace,3,přehledy,1,obrazové publikace,1,brožury,1
1998,all,0,2,,webové dokumenty,8,sborníky,6,příručky,6,informační publikace,4,referáty,2
1998,all,0,3,0,encyklopedie,2,časopisy pro volný čas,1,,0,,0,,0
1998,all,0,3,,encyklopedie,2,časopisy pro volný čas,1,,0,,0,,0
1998,all,0,5,0,katalogy,1,místní časopisy,1,,0,,0,,0
1998,all,0,5,,katalogy,1,místní časopisy,1,,0,,0,,0
1998,all,0,6,1,informační publikace,5,studie,2,brožury,2,anotované bibliografie,1,právní předpisy,1
1998,all,0,6,9,sborníky,5,studie,4,brožury,3,katalogy výstav,2,informační publikace,2
1998,all,0,6,,informační publikace,11,studie,6,sborníky,6,brožury,5,adresáře,2
1998,all,0,7,0,sborníky,3,autobiografie,1,rozhovory,1,katalogy,1,studie,1
1998,all,0,7,,sborníky,3,autobiografie,1,rozhovory,1,katalogy,1,studie,1
1998,all,0,8,,katalogy,1,,0,,0,,0,,0
1998,all,0,9,0,publikace pro děti,8,příručky,2,,0,,0,,0
1998,all,0,9,,publikace pro děti,8,katalogy,6,příručky,2,katalogy výstav,1,adresáře,1
1998,all,0,,,příručky,175,učebnice vysokých škol,99,populárně-naučné publikace,37,informační publikace,29,sborníky,28
1998,all,1,0,1,pojednání,4,studie,3,korespondence,3,úvahy,3,přednášky,2
1998,all,1,0,,pojednání,4,studie,3,korespondence,3,úvahy,3,přednášky,2
1998,all,1,1,,pojednání,2,brožury,1,populárně-naučné publikace,1,studie,1,eseje,1
1998,all,1,2,2,populárně-naučné publikace,2,příručky,1,úvahy,1,vyprávění,1,pojednání,1
1998,all,1,2,,populárně-naučné publikace,2,příručky,1,úvahy,1,vyprávění,1,pojednání,1
1998,all,1,3,3,příručky,62,studie,9,populárně-naučné publikace,9,pojednání,8,učebnice,3
1998,all,1,3,,příručky,62,studie,11,populárně-naučné publikace,10,pojednání,9,učebnice,3
1998,all,1,4,1,studie,4,příručky,1,biografie,1,dialogy,1,sborníky konferencí,1
1998,all,1,4,3,učebnice vysokých škol,3,pojednání,1,sborníky konferencí,1,,0,,0
1998,all,1,4,,učebnice vysokých škol,11,studie,7,pojednání,3,příručky,2,přednášky,2
1998,all,1,5,9,příručky,38,populárně-naučné publikace,21,studie,21,učebnice vysokých škol,19,testy,7
1998,all,1,5,,příručky,38,populárně-naučné publikace,21,studie,21,učebnice vysokých škol,19,testy,7
1998,all,1,6,5,studie,4,přednášky,3,sborníky,2,příručky,1,populárně-naučné publikace,1
1998,all,1,6,,studie,4,přednášky,3,populárně-naučné publikace,2,sborníky,2,učebnice vysokých škol,1
1998,all,1,7,,citáty,14,aforismy,13,úvahy,6,studie,5,pojednání,5
1998,all,1,,,příručky,107,studie,52,populárně-naučné publikace,37,učebnice vysokých škol,33,pojednání,25
1998,all,2,1,,studie,6,pojednání,3,přednášky,2,sborníky,2,úvahy,1
1998,all,2,2,2,příručky,8,studie,6,pojednání,6,populárně-naučné publikace,5,přehledy,3
1998,all,2,2,3,publikace pro děti,5,texty,5,studie,5,příručky,5,úvahy,4
1998,all,2,2,,příručky,13,studie,11,pojednání,9,populárně-naučné publikace,6,publikace pro děti,5
1998,all,2,5,,sborníky,8,studie,6,přednášky,1,encyklopedie,1,literatura faktu,1
1998,all,2,6,,studie,6,přehledy,2,pojednání,2,výkladové slovníky,1,vzpomínky,1
1998,all,2,7,1,studie,16,pojednání,9,sborníky,8,legendy,3,populárně-naučné publikace,3
1998,all,2,7,4,sborníky,9,příběhy,8,úvahy,7,publikace pro děti,7,kázání,6
1998,all,2,7,5,úvahy,27,příručky,11,pojednání,7,populárně-naučné publikace,5,sborníky,5
1998,all,2,7,7,přehledy,4,studie,4,informační publikace,2,sborníky,2,fotografické publikace,2
1998,all,2,7,9,studie,3,přehledy,2,biografie,1,populárně-naučné publikace,1,úvahy,1
1998,all,2,7,,úvahy,49,studie,49,sborníky,39,pojednání,32,příručky,26
1998,all,2,8,,studie,3,přehledy,2,pojednání,1,publikace pro mládež,1,obrazové publikace,1
1998,all,2,9,,dokumenty,1,příběhy,1,sborníky konferencí,1,kázání,1,přednášky,1
1998,all,2,,,studie,87,sborníky,55,úvahy,55,pojednání,48,příručky,41
1998,all,3,0,4,studie,2,,0,,0,,0,,0
1998,all,3,0,8,sborníky,1,zprávy,1,studie,1,výzkumné zprávy,1,,0
1998,all,3,0,,studie,3,sborníky,1,zprávy,1,výzkumné zprávy,1,,0
1998,all,3,1,1,učebnice vysokých škol,7,statistiky,3,přehledy,1,seznamy,1,příručky,1
1998,all,3,1,4,statistiky,7,přehledy,3,učebnice vysokých škol,3,sborníky konferencí,1,výkladové slovníky,1
1998,all,3,1,6,příručky,30,učebnice vysokých škol,27,sborníky,27,studie,23,sborníky konferencí,17
1998,all,3,1,,učebnice vysokých škol,37,příručky,31,sborníky,27,studie,23,sborníky konferencí,18
1998,all,3,2,1,učebnice vysokých škol,6,studie,6,sborníky,3,pojednání,3,komentovaná vydání,2
1998,all,3,2,2,studie,2,přehledy,2,vzpomínky,1,dokumenty,1,sborníky konferencí,1
1998,all,3,2,3,studie,13,sborníky,10,vzpomínky,8,dokumenty,6,literatura faktu,5
1998,all,3,2,4,statistiky,14,tabulky,8,studie,1,kreslené vtipy,1,příručky,1
1998,all,3,2,5,sborníky,1,,0,,0,,0,,0
1998,all,3,2,7,sborníky,8,studie,7,sborníky konferencí,5,dokumenty,3,zprávy,2
1998,all,3,2,8,studie,3,úvahy,2,články,2,příručky,2,přednášky,1
1998,all,3,2,9,studie,15,dokumenty,2,příručky,2,webové dokumenty,2,literatura faktu,1
1998,all,3,2,,studie,56,sborníky,39,biografie,17,dokumenty,14,statistiky,14
1998,all,3,3,0,studie,11,statistiky,4,učebnice vysokých škol,3,přehledy,2,specializované časopisy,2
1998,all,3,3,1,příručky,19,studie,9,právní předpisy,7,statistiky,5,učebnice vysokých škol,4
1998,all,3,3,2,informační publikace,5,sborníky konferencí,2,studie,1,učebnice vysokých škol,1,sborníky,1
1998,all,3,3,4,sborníky konferencí,2,přehledy,2,učebnice vysokých škol,1,informační publikace,1,sborníky,1
1998,all,3,3,6,příručky,53,učebnice vysokých škol,34,právní předpisy,28,studie,20,zákony,16
1998,all,3,3,8,příručky,3,statistiky,2,učebnice vysokých škol,1,jazykové slovníky,1,seznamy,1
1998,all,3,3,9,příručky,15,učebnice vysokých škol,14,studie,12,sborníky,4,učebnice,4
1998,all,3,3,,příručky,100,učebnice vysokých škol,80,studie,66,právní předpisy,37,zákony,19
1998,all,3,4,1,dokumenty,5,sborníky,5,učebnice vysokých škol,4,studie,3,příručky,2
1998,all,3,4,2,příručky,9,zákony,7,komentáře,5,právní předpisy,4,učebnice vysokých škol,4
1998,all,3,4,3,literatura faktu,9,studie,9,učebnice vysokých škol,7,příručky,7,vzpomínky,4
1998,all,3,4,6,příručky,3,sborníky,1,komentáře,1,zákony,1,učebnice vysokých škol,1
1998,all,3,4,7,příručky,42,zákony,32,komentáře,17,učebnice vysokých škol,15,právní předpisy,13
1998,all,3,4,9,příručky,31,zákony,28,komentáře,16,právní předpisy,14,učebnice vysokých škol,3
1998,all,3,4,,příručky,97,zákony,74,učebnice vysokých škol,46,komentáře,44,právní předpisy,36
1998,all,3,5,0,příručky,1,učebnice vysokých škol,1,případové studie,1,,0,,0
1998,all,3,5,1,učebnice vysokých škol,11,právní předpisy,4,testy,3,příručky,2,učebnice,2
1998,all,3,5,2,místní časopisy,21,studie,3,informační publikace,3,přehledy,2,příručky,2
1998,all,3,5,5,studie,14,literatura faktu,10,informační publikace,10,biografie,9,vzpomínky,7
1998,all,3,5,6,informační publikace,2,studie,1,sborníky,1,literatura faktu,1,autobiografie,1
1998,all,3,5,8,literatura faktu,5,studie,3,biografie,2,autobiografie,2,sborníky,2
1998,all,3,5,9,literatura faktu,4,studie,1,autobiografické vzpomínky,1,biografie,1,,0
1998,all,3,5,,studie,24,místní časopisy,21,literatura faktu,20,učebnice vysokých škol,18,informační publikace,17
1998,all,3,6,4,příručky,16,studie,5,sborníky,5,právní předpisy,4,informační publikace,4
1998,all,3,6,5,právní předpisy,2,přehledy,1,grafy,1,studie,1,příručky,1
1998,all,3,6,6,příručky,1,právní předpisy,1,brožury,1,,0,,0
1998,all,3,6,8,příručky,5,přehledy,1,informační publikace,1,učebnice vysokých škol,1,,0
1998,all,3,6,,příručky,23,studie,10,právní předpisy,7,učebnice vysokých škol,6,sborníky,6
1998,all,3,7,0,příručky,12,učebnice vysokých škol,11,metodické příručky,7,statistiky,5,sborníky,4
1998,all,3,7,3,statistiky,9,metodické příručky,9,příručky,8,ročenky,7,informační publikace,5
1998,all,3,7,4,učebnice vysokých škol,1,sborníky,1,referáty,1,studie,1,informační publikace,1
1998,all,3,7,6,příručky,11,studie,8,učebnice vysokých škol,6,učebnice základních škol,5,čítanky,4
1998,all,3,7,7,studie,14,sborníky,3,sborníky konferencí,3,referáty,2,učebnice vysokých škol,1
1998,all,3,7,8,informační publikace,21,sborníky konferencí,7,příručky,7,sborníky,6,studie,6
1998,all,3,7,,příručky,65,studie,47,učebnice vysokých škol,41,sborníky,38,informační publikace,31
1998,all,3,9,1,encyklopedie,1,obrazové publikace,1,fotografické publikace,1,,0,,0
1998,all,3,9,2,informační publikace,1,,0,,0,,0,,0
1998,all,3,9,4,místní časopisy,5,časopisy pro volný čas,2,kalendáře,2,časopisy pro ženy,1,webové dokumenty,1
1998,all,3,9,5,příručky,2,učebnice,1,,0,,0,,0
1998,all,3,9,8,sborníky,19,pověsti,11,brožury,6,citáty,6,přísloví,6
1998,all,3,9,,sborníky,20,pověsti,11,studie,7,brožury,6,citáty,6
1998,all,3,,,příručky,330,studie,263,učebnice vysokých škol,238,sborníky,172,zákony,96
1998,all,5,0,2,sborníky konferencí,13,informační publikace,10,příručky,10,učebnice vysokých škol,8,sborníky,6
1998,all,5,0,4,sborníky,5,učebnice vysokých škol,5,studie,4,sborníky konferencí,3,referáty,2
1998,all,5,0,,sborníky konferencí,16,učebnice vysokých škol,13,sborníky,11,informační publikace,11,příručky,10
1998,all,5,1,0,učebnice vysokých škol,3,studie,1,,0,,0,,0
1998,all,5,1,1,učebnice základních škol,4,pracovní sešity,2,učebnice vysokých škol,2,,0,,0
1998,all,5,1,2,učebnice vysokých škol,11,,0,,0,,0,,0
1998,all,5,1,4,učebnice vysokých škol,10,učebnice základních škol,6,pracovní sešity,4,učebnice středních škol,2,,0
1998,all,5,1,5,učebnice vysokých škol,1,,0,,0,,0,,0
1998,all,5,1,7,učebnice vysokých škol,34,studie,2,příručky,1,sborníky konferencí,1,,0
1998,all,5,1,9,učebnice vysokých škol,45,studie,5,sborníky konferencí,4,sborníky,2,praktická cvičení,2
1998,all,5,1,,učebnice vysokých škol,130,učebnice základních škol,54,pracovní sešity,29,příručky,17,studie,9
1998,all,5,2,0,sborníky,1,webové dokumenty,1,,0,,0,,0
1998,all,5,2,1,tabulky,1,příručky,1,,0,,0,,0
1998,all,5,2,3,sborníky konferencí,2,monografie,2,encyklopedie,2,příručky,2,atlasy,2
1998,all,5,2,8,učebnice vysokých škol,11,odborné časopisy,2,studie,2,praktická cvičení,1,učebnice středních škol,1
1998,all,5,2,,učebnice vysokých škol,11,populárně-naučné publikace,5,studie,4,obrazové publikace,3,sborníky konferencí,3
1998,all,5,3,1,učebnice vysokých škol,5,učebnice středních škol,4,publikace pro mládež,1,sborníky konferencí,1,příručky,1
1998,all,5,3,2,učebnice vysokých škol,3,sborníky,2,sborníky konferencí,2,referáty,1,studie,1
1998,all,5,3,3,sborníky konferencí,1,,0,,0,,0,,0
1998,all,5,3,4,příručky,2,sborníky konferencí,1,,0,,0,,0
1998,all,5,3,5,sborníky konferencí,1,abstrakta,1,,0,,0,,0
1998,all,5,3,6,učebnice vysokých škol,13,referáty,1,sborníky,1,učebnice středních škol,1,,0
1998,all,5,3,7,učebnice vysokých škol,5,učebnice středních škol,2,praktická cvičení,1,studie,1,informační publikace,1
1998,all,5,3,9,učebnice vysokých škol,7,sborníky,2,referáty,1,příručky,1,sborníky konferencí,1
1998,all,5,3,,učebnice vysokých škol,54,učebnice středních škol,12,sborníky konferencí,8,učebnice základních škol,8,praktická cvičení,7
1998,all,5,4,2,učebnice vysokých škol,1,,0,,0,,0,,0
1998,all,5,4,3,učebnice vysokých škol,7,sborníky konferencí,6,abstrakta,2,praktická cvičení,1,sborníky,1
1998,all,5,4,4,učebnice vysokých škol,12,praktická cvičení,5,sborníky konferencí,1,abstrakta,1,,0
1998,all,5,4,6,učebnice vysokých škol,6,informační publikace,1,studie,1,,0,,0
1998,all,5,4,7,učebnice vysokých škol,4,praktická cvičení,3,učebnice středních škol,2,,0,,0
1998,all,5,4,9,učebnice vysokých škol,2,atlasy,2,,0,,0,,0
1998,all,5,4,,učebnice vysokých škol,41,praktická cvičení,9,sborníky konferencí,8,učebnice středních škol,6,abstrakta,3
1998,all,5,5,0,studie,2,sborníky,1,,0,,0,,0
1998,all,5,5,1,studie,7,učebnice vysokých škol,5,sborníky,3,monografie,2,sborníky konferencí,1
1998,all,5,5,2,učebnice vysokých škol,4,studie,3,sborníky,1,webové dokumenty,1,,0
1998,all,5,5,3,brožury,1,přehledy,1,,0,,0,,0
1998,all,5,5,6,studie,5,fotografické publikace,4,informační publikace,4,sborníky konferencí,4,sborníky,3
1998,all,5,5,,studie,19,učebnice vysokých škol,14,sborníky,10,brožury,8,sborníky konferencí,6
1998,all,5,6,,populárně-naučné publikace,1,sborníky,1,abstrakta,1,studie,1,atlasy,1
1998,all,5,7,2,učebnice vysokých škol,1,populárně-naučné publikace,1,,0,,0,,0
1998,all,5,7,4,učebnice vysokých škol,3,příručky,2,učebnice středních škol,2,populárně-naučné publikace,1,fotografické publikace,1
1998,all,5,7,5,učebnice základních škol,9,učebnice vysokých škol,5,pracovní sešity,4,učebnice středních škol,3,metodické příručky,3
1998,all,5,7,6,webové dokumenty,2,učebnice středních škol,1,,0,,0,,0
1998,all,5,7,7,učebnice vysokých škol,16,praktická cvičení,7,sborníky,4,příručky,2,referáty,1
1998,all,5,7,9,učebnice vysokých škol,4,sborníky,1,studie,1,příručky,1,,0
1998,all,5,7,,učebnice vysokých škol,34,praktická cvičení,10,učebnice základních škol,9,sborníky,7,učebnice středních škol,7
1998,all,5,8,1,učebnice vysokých škol,6,fotografické publikace,3,příručky,3,monografie,2,praktická cvičení,2
1998,all,5,8,,učebnice vysokých škol,11,atlasy,8,příručky,6,fotografické publikace,5,publikace pro děti,4
1998,all,5,9,1,obrazové publikace,5,studie,3,populárně-naučné publikace,3,učebnice vysokých škol,2,publikace pro děti,1
1998,all,5,9,,obrazové publikace,13,studie,8,populárně-naučné publikace,8,učebnice vysokých škol,7,publikace pro děti,7
1998,all,5,,,učebnice vysokých škol,315,učebnice základních škol,80,studie,63,příručky,59,sborníky konferencí,54
1998,all,6,0,,učebnice vysokých škol,1,,0,,0,,0,,0
1998,all,6,1,1,učebnice vysokých škol,11,testy,2,učební pomůcky,2,učebnice středních škol,1,přehledy,1
1998,all,6,1,2,učebnice vysokých škol,7,populárně-naučné publikace,3,příručky,3,publikace pro děti,2,sborníky,2
1998,all,6,1,3,příručky,27,populárně-naučné publikace,19,informační publikace,11,učebnice vysokých škol,8,studie,5
1998,all,6,1,4,informační publikace,16,příručky,13,učební texty,5,studie,4,sborníky konferencí,4
1998,all,6,1,5,příručky,43,populárně-naučné publikace,41,informační publikace,17,učebnice vysokých škol,14,sborníky,5
1998,all,6,1,6,příručky,57,učebnice vysokých škol,29,informační publikace,26,populárně-naučné publikace,18,sborníky,11
1998,all,6,1,7,příručky,4,učebnice,1,učebnice vysokých škol,1,populárně-naučné publikace,1,atlasy,1
1998,all,6,1,8,příručky,4,populárně-naučné publikace,3,informační publikace,2,učebnice,1,odborné časopisy,1
1998,all,6,1,,příručky,152,populárně-naučné publikace,85,učebnice vysokých škol,76,informační publikace,74,sborníky,26
1998,all,6,2,0,učebnice vysokých škol,7,brožury,6,dokumenty,5,sborníky konferencí,5,studie,4
1998,all,6,2,1,učebnice vysokých škol,70,příručky,45,sborníky konferencí,19,učebnice středních škol,17,praktická cvičení,14
1998,all,6,2,2,sborníky konferencí,9,studie,2,informační publikace,2,právní předpisy,2,učebnice vysokých škol,2
1998,all,6,2,3,atlasy,10,studie,8,obrazové publikace,7,encyklopedie,5,příručky,3
1998,all,6,2,4,učebnice vysokých škol,21,studie,4,praktická cvičení,3,příručky,2,učebnice středních škol,2
1998,all,6,2,5,učebnice vysokých škol,7,praktická cvičení,3,příručky,2,adresáře,1,vysokoškolská skripta,1
1998,all,6,2,6,zprávy,4,učebnice vysokých škol,2,studie,2,sborníky konferencí,2,sborníky,2
1998,all,6,2,8,příručky,9,sborníky konferencí,8,učebnice vysokých škol,6,komentáře,2,studie,2
1998,all,6,2,9,příručky,29,informační publikace,5,obrazové publikace,5,studie,4,učebnice vysokých škol,3
1998,all,6,2,,učebnice vysokých škol,127,příručky,101,sborníky konferencí,50,studie,31,praktická cvičení,24
1998,all,6,3,0,učebnice vysokých škol,6,webové dokumenty,3,příručky,2,informační publikace,2,sborníky konferencí,2
1998,all,6,3,1,studie,7,sborníky konferencí,4,sborníky,4,metodické příručky,2,učebnice vysokých škol,2
1998,all,6,3,2,příručky,5,učebnice vysokých škol,3,přehledy,2,atlasy,2,brožury,2
1998,all,6,3,3,učebnice vysokých škol,10,metodické příručky,5,sborníky konferencí,4,příručky,3,pojednání,2
1998,all,6,3,4,metodické příručky,1,přehledy,1,učebnice středních škol,1,sborníky konferencí,1,příručky,1
1998,all,6,3,5,příručky,33,atlasy,8,fotografické publikace,6,sborníky konferencí,4,obrazové publikace,3
1998,all,6,3,6,příručky,61,sborníky konferencí,11,učebnice vysokých škol,10,publikace pro děti,10,atlasy,7
1998,all,6,3,7,učebnice vysokých škol,4,sborníky,2,studie,2,normy,1,kuchařské recepty,1
1998,all,6,3,8,učebnice vysokých škol,1,,0,,0,,0,,0
